ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,PreTaskInstruc.DurationError,PreTaskInstruc.OnsetDelay,PreTaskInstruc.OnsetTime,RandomSeed,Ready1.OnsetTime,Ready1.RTTime,Ready2.OnsetTime,Ready2.RT,SessionDate,SessionTime,SessionTimeUtc,Block,AwareFaces.DurationError[Block],AwareFaces.OnsetDelay[Block],AwareFaces.OnsetTime[Block],BottomFace[Block],bottommask[Block],BottomProbe[Block],EmoPosition[Block],ExperBlockList,ExperBlockList.Cycle,ExperBlockList.Sample,Face[Block],PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Probe[Block],ProbePosition[Block],Procedure[Block],Running[Block],StimDuration[Block],Target.ACC[Block],Target.CRESP[Block],Target.DurationError[Block],Target.OnsetDelay[Block],Target.OnsetTime[Block],Target.RESP[Block],Target.RT[Block],Target.RTTime[Block],TopFace[Block],topmask[Block],TopProbe[Block],TrialType[Block],Valence[Block],Trial,AwareFaces.DurationError[Trial],AwareFaces.OnsetDelay[Trial],AwareFaces.OnsetTime[Trial],BottomFace[Trial],bottommask[Trial],BottomProbe[Trial],EmoPosition[Trial],Face[Trial],Probe[Trial],ProbePosition[Trial],Procedure[Trial],Running[Trial],StimDuration[Trial],Target.ACC[Trial],Target.CRESP[Trial],Target.DurationError[Trial],Target.OnsetDelay[Trial],Target.OnsetTime[Trial],Target.RESP[Trial],Target.RT[Trial],Target.RTTime[Trial],TopFace[Trial],topmask[Trial],TopProbe[Trial],TrialList,TrialList.Cycle,TrialList.Sample,TrialType[Trial],Valence[Trial]
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,42,0,17,309820,DH.bmp,,,bottom,D,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,310336,1,1319,311655,DN.bmp,,E,86,1,42,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,43,0,16,313199,ND.bmp,,F,bottom,N,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,313715,2,958,314673,NN.bmp,,,20,1,43,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,44,0,16,316212,NN.bmp,,,top,N,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,316728,2,985,317713,ND.bmp,,F,15,1,44,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,45,0,16,319258,MN.bmp,,E,top,M,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,319774,1,1034,320808,MD.bmp,,,5,1,45,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,46,0,16,322355,FH.bmp,,,bottom,F,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,322871,1,3265,326136,FN.bmp,,E,62,1,46,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,47,0,16,327682,DH.bmp,,E,bottom,D,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,328198,1,1290,329488,DN.bmp,,,90,1,47,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,48,0,16,331028,FH.bmp,,E,bottom,F,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,331544,1,1009,332553,FN.bmp,,,66,1,48,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,49,0,16,334091,FH.bmp,,F,bottom,F,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,334607,2,721,335328,FN.bmp,,,68,1,49,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,50,0,16,336871,MN.bmp,,,top,M,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,337387,1,1277,338664,MD.bmp,,E,1,1,50,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,51,0,16,340200,PN.bmp,,,top,P,F,top,AwareTrialProc,TrialList,500,0,,-999999,17,340717,2,835,341552,PD.bmp,,F,39,1,51,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,52,0,16,343097,PD.bmp,,,bottom,P,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,343613,1,811,344424,PN.bmp,,E,38,1,52,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,53,0,16,345960,BH.bmp,,,bottom,B,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,346476,2,1044,347520,BN.bmp,,F,76,1,53,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,54,0,16,349057,MD.bmp,,F,bottom,M,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,349573,2,811,350384,MN.bmp,,,8,1,54,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,55,0,16,351920,MN.bmp,,,,M,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,352436,1,860,353296,MN.bmp,,E,9,1,55,filler,neuneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,56,0,16,354833,BH.bmp,,E,bottom,B,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,355349,1,1690,357039,BN.bmp,,,78,1,56,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,57,0,16,358579,MD.bmp,,,bottom,M,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,359095,2,728,359823,MN.bmp,,F,4,1,57,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,58,0,16,361359,BN.bmp,,F,,B,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,361875,2,1020,362895,BN.bmp,,,84,1,58,filler,neuneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,59,0,16,364439,PN.bmp,,,top,P,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,364955,1,860,365815,PD.bmp,,E,37,1,59,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,60,0,16,367352,ON.bmp,,,top,O,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,367868,1,1131,368999,OD.bmp,,E,25,1,60,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,61,0,16,370548,ON.bmp,,,top,O,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,371064,2,1055,372119,OD.bmp,,F,27,1,61,critical,disgustneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,62,0,16,373661,HN.bmp,,,top,H,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,374177,1,934,375111,HH.bmp,,E,49,1,62,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,63,0,16,376658,HN.bmp,,F,top,H,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,377174,2,1169,378343,HH.bmp,,,55,1,63,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,64,0,16,379887,FN.bmp,,,top,F,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,380403,2,988,381391,FH.bmp,,F,63,1,64,critical,happyneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,65,0,16,382934,DN.bmp,,,,D,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,383450,2,1029,384479,DN.bmp,,F,94,1,65,filler,neuneu
DP_Faces_B_new_2,503,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.09149217315396E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-31T21:00:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,17,177608,-1155666212,112601,114248,179472,1143,5/31/13,14:00:18,9:00:18 PM,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,66,0,16,386013,PN.bmp,,F,top,P,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,386529,2,958,387487,PD.bmp,,,43,1,66,critical,disgustneu
